lambda,cost,quality
23.71373705661655,4.6006631953959994e-05,0.3065702932310222
17.78279410038923,4.60075637160866e-05,0.3067073170731707
13.33521432163324,4.606296245546725e-05,0.3088996985475473
10.0,4.655128802411619e-05,0.32547958344751987
7.498942093324558,4.762528089887641e-05,0.3487736366127706
5.623413251903491,4.918833927103317e-05,0.373410523431077
4.216965034285822,5.5182351329131275e-05,0.41238695533022746
3.1622776601683795,8.268505069882159e-05,0.5233557138942175
2.371373705661655,9.899038092628117e-05,0.5825774184708139
1.7782794100389228,0.00010902513400931763,0.6131542888462592
1.333521432163324,0.00011754059139490271,0.635420663195396
1.0,0.0001258381660728967,0.6438476294875308
0.7498942093324559,0.0001546066231844341,0.6572622636338723
0.5623413251903491,0.0001935710786516854,0.6700260345300083
0.4216965034285822,0.00021156165141134555,0.6749246368868184
0.31622776601683794,0.0002194635291860784,0.6772540422033434
0.23713737056616552,0.00022233882926829266,0.6803713346122225
0.07498942093324558,0.0002486648928473554,0.6853041929295698
0.05623413251903491,0.0003274752518498219,0.6985818032337626
0.042169650342858224,0.00047248424061386684,0.7145450808440669
0.03162277660168379,0.0006799827607563716,0.73200191833379
0.023713737056616554,0.0009151346790901618,0.7449164154562894
0.01778279410038923,0.0011971833773636613,0.7524869827349958
0.01333521432163324,0.0016501394612222528,0.7612702110167169
0.01,0.0019136349394354617,0.7672650041107153
0.007498942093324558,0.002080094448890107,0.769491641545629
0.005623413251903491,0.002174459216223623,0.7714442312962455
0.004216965034285823,0.0022607928692792547,0.7733283091257879
0.0031622776601683794,0.002322348664839682,0.7739449164154563
0.0023713737056616554,0.002326796938339271,0.7741847081392162
